	MALASPINA_LEG5_086-3 (MH130_086) * LATITUDE: -15.900000 * LONGITUDE: -174.490000 * DATE/TIME: 2011-04-23T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_087-3 (MH131_087) * LATITUDE: -13.530000 * LONGITUDE: -173.370000 * DATE/TIME: 2011-04-24T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_088-3 (MH132_088) * LATITUDE: -11.240000 * LONGITUDE: -172.630000 * DATE/TIME: 2011-04-25T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_089-3 (MH133_089) * LATITUDE: -9.470000 * LONGITUDE: -172.300000 * DATE/TIME: 2011-04-26T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_090-3 (MH134_090) * LATITUDE: -7.060000 * LONGITUDE: -171.390000 * DATE/TIME: 2011-04-27T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_091-3 (MH135_091) * LATITUDE: -5.750000 * LONGITUDE: -170.740000 * DATE/TIME: 2011-04-28T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_092-3 (MH136_092) * LATITUDE: -3.410000 * LONGITUDE: -169.460000 * DATE/TIME: 2011-04-29T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_093-3 (MH137_093) * LATITUDE: -1.300000 * LONGITUDE: -168.350000 * DATE/TIME: 2011-04-30T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_094-3 (MH138_094) * LATITUDE: 1.600000 * LONGITUDE: -166.850000 * DATE/TIME: 2011-05-01T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_095-3 (MH139_095) * LATITUDE: 3.750000 * LONGITUDE: -165.770000 * DATE/TIME: 2011-05-02T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_096-3 (MH140_096) * LATITUDE: 6.990000 * LONGITUDE: -164.370000 * DATE/TIME: 2011-05-03T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_097-3 (MH141_097) * LATITUDE: 9.200000 * LONGITUDE: -163.500000 * DATE/TIME: 2011-05-04T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_098-3 (MH142_098) * LATITUDE: 11.590000 * LONGITUDE: -162.410000 * DATE/TIME: 2011-05-05T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG5_099-3 (MH143_099) * LATITUDE: 15.000000 * LONGITUDE: -160.820000 * DATE/TIME: 2011-05-06T00:00:00 * CAMPAIGN: MALASPINA_LEG5 (29HE20110416) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_104-3 (MH153_104) * LATITUDE: 20.780000 * LONGITUDE: -148.270000 * DATE/TIME: 2011-05-17T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_106-3 (MH155_106) * LATITUDE: 19.890000 * LONGITUDE: -141.590000 * DATE/TIME: 2011-05-19T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_107-3 (MH156_107) * LATITUDE: 19.280000 * LONGITUDE: -138.970000 * DATE/TIME: 2011-05-20T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_108-3 (MH157_108) * LATITUDE: 18.650000 * LONGITUDE: -136.180000 * DATE/TIME: 2011-05-21T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_109-3 (MH158_109) * LATITUDE: 18.030000 * LONGITUDE: -133.260000 * DATE/TIME: 2011-05-22T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_110-3 (MH159_110) * LATITUDE: 17.370000 * LONGITUDE: -130.610000 * DATE/TIME: 2011-05-23T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_111-3 (MH160_111) * LATITUDE: 16.630000 * LONGITUDE: -127.540000 * DATE/TIME: 2011-05-24T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_113-3 (MH162_113) * LATITUDE: 15.310000 * LONGITUDE: -122.000000 * DATE/TIME: 2011-05-26T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_114-3 (MH163_114) * LATITUDE: 14.530000 * LONGITUDE: -118.770000 * DATE/TIME: 2011-05-27T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_115-3 (MH164_115) * LATITUDE: 13.800000 * LONGITUDE: -115.760000 * DATE/TIME: 2011-05-28T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_117-3 (MH166_117) * LATITUDE: 12.500000 * LONGITUDE: -110.400000 * DATE/TIME: 2011-05-30T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_118-3 (MH167_118) * LATITUDE: 12.000000 * LONGITUDE: -108.080000 * DATE/TIME: 2011-05-31T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_119-3 (MH168_119) * LATITUDE: 11.350000 * LONGITUDE: -105.010000 * DATE/TIME: 2011-06-01T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_120-3 (MH169_120) * LATITUDE: 10.760000 * LONGITUDE: -102.440000 * DATE/TIME: 2011-06-02T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_121-3 (MH170_121) * LATITUDE: 10.090000 * LONGITUDE: -99.250000 * DATE/TIME: 2011-06-03T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_122-3 (MH171_122) * LATITUDE: 9.450000 * LONGITUDE: -96.340000 * DATE/TIME: 2011-06-04T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_123-3 (MH172_123) * LATITUDE: 8.750000 * LONGITUDE: -93.140000 * DATE/TIME: 2011-06-05T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_124-3 (MH173_124) * LATITUDE: 8.140000 * LONGITUDE: -90.370000 * DATE/TIME: 2011-06-06T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_125-3 (MH174_125) * LATITUDE: 7.220000 * LONGITUDE: -87.960000 * DATE/TIME: 2011-06-07T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG6_126-3 (MH175_126) * LATITUDE: 5.910000 * LONGITUDE: -84.790000 * DATE/TIME: 2011-06-08T00:00:00 * CAMPAIGN: MALASPINA_LEG6 (29HE20110513) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_127-3 (MH188_127) * LATITUDE: 12.360000 * LONGITUDE: -74.040000 * DATE/TIME: 2011-06-20T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_128-3 (MH189_128) * LATITUDE: 14.160000 * LONGITUDE: -71.670000 * DATE/TIME: 2011-06-21T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_129-3 (MH190_129) * LATITUDE: 15.070000 * LONGITUDE: -69.300000 * DATE/TIME: 2011-06-22T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_130-3 (MH191_130) * LATITUDE: 15.530000 * LONGITUDE: -67.010000 * DATE/TIME: 2011-06-23T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_131-3 (MH193_131) * LATITUDE: 17.430000 * LONGITUDE: -59.830000 * DATE/TIME: 2011-06-25T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_132-3 (MH194_132) * LATITUDE: 18.060000 * LONGITUDE: -57.800000 * DATE/TIME: 2011-06-26T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_133-3 (MH195_133) * LATITUDE: 19.000000 * LONGITUDE: -55.150000 * DATE/TIME: 2011-06-27T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_134-3 (MH196_134) * LATITUDE: 19.990000 * LONGITUDE: -52.640000 * DATE/TIME: 2011-06-28T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_135-3 (MH197_135) * LATITUDE: 20.800000 * LONGITUDE: -50.140000 * DATE/TIME: 2011-06-29T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_136-3 (MH198_136) * LATITUDE: 21.740000 * LONGITUDE: -47.790000 * DATE/TIME: 2011-06-30T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_137-3 (MH199_137) * LATITUDE: 22.860000 * LONGITUDE: -44.530000 * DATE/TIME: 2011-07-01T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_138-3 (MH200_138) * LATITUDE: 23.740000 * LONGITUDE: -41.900000 * DATE/TIME: 2011-07-02T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_139-3 (MH201_139) * LATITUDE: 24.840000 * LONGITUDE: -38.710000 * DATE/TIME: 2011-07-03T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_140-3 (MH202_140) * LATITUDE: 26.110000 * LONGITUDE: -35.260000 * DATE/TIME: 2011-07-04T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_141-3 (MH203_141) * LATITUDE: 26.910000 * LONGITUDE: -32.840000 * DATE/TIME: 2011-07-05T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_142-3 (MH204_142) * LATITUDE: 27.970000 * LONGITUDE: -29.650000 * DATE/TIME: 2011-07-06T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_143-3 (MH205_143) * LATITUDE: 28.870000 * LONGITUDE: -26.950000 * DATE/TIME: 2011-07-07T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_144-3 (MH206_144) * LATITUDE: 29.970000 * LONGITUDE: -23.690000 * DATE/TIME: 2011-07-08T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_145-3 (MH207_145) * LATITUDE: 30.970000 * LONGITUDE: -20.650000 * DATE/TIME: 2011-07-09T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_146-3 (MH208_146) * LATITUDE: 32.080000 * LONGITUDE: -17.270000 * DATE/TIME: 2011-07-10T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	MALASPINA_LEG7_147-3 (MH209_147) * LATITUDE: 32.910000 * LONGITUDE: -14.610000 * DATE/TIME: 2011-07-11T00:00:00 * CAMPAIGN: MALASPINA_LEG7 (29HE20110619) * BASIS: Hespérides (URI: http://www.eurofleets.eu/rvs/?ices_shipcode=29HE) * METHOD/DEVICE: CTD/Rosette (CTD-RO)
Parameter(s):	Event label (Event) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr)
	Latitude of event (Latitude) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr)
	Longitude of event (Longitude) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr)
	Date/Time of event (Date/Time) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr)
	Primary production of carbon per hour [mg/m**3/h] (PP C) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr) * METHOD/DEVICE: see abstract
	Primary production of carbon, standard deviation [±] (PP C std dev) * PI: Regaudie-de-Gioux, Aurore (https://orcid.org/0000-0001-9015-8589, aregaudi@ifremer.fr) * METHOD/DEVICE: see abstract * COMMENT: mg/m³/h
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	1241 data points
*/
Event	Latitude	Longitude	Date/Time	Depth water [m]	PP C [mg/m**3/h]	PP C std dev [±]
MALASPINA_LEG1_006-3	23.2700	-22.2200	2010-12-22	3	0.113	0.016
MALASPINA_LEG1_006-3	23.2700	-22.2200	2010-12-22	10	0.188	0.020
MALASPINA_LEG1_006-3	23.2700	-22.2200	2010-12-22	32	0.182	0.015
MALASPINA_LEG1_006-3	23.2700	-22.2200	2010-12-22	54	0.079	0.005
MALASPINA_LEG1_006-3	23.2700	-22.2200	2010-12-22	80	0.020	0.011
MALASPINA_LEG1_007-3	21.4500	-23.4500	2010-12-23	3	0.170	0.055
MALASPINA_LEG1_007-3	21.4500	-23.4500	2010-12-23	13	0.163	0.023
MALASPINA_LEG1_007-3	21.4500	-23.4500	2010-12-23	31	0.172	0.022
MALASPINA_LEG1_007-3	21.4500	-23.4500	2010-12-23	51	0.351	0.050
MALASPINA_LEG1_007-3	21.4500	-23.4500	2010-12-23	88	0.199	0.037
MALASPINA_LEG1_008-3	20.2600	-24.2500	2010-12-24	3	0.178	0.014
MALASPINA_LEG1_008-3	20.2600	-24.2500	2010-12-24	10	0.301	0.074
MALASPINA_LEG1_008-3	20.2600	-24.2500	2010-12-24	27	0.308	0.082
MALASPINA_LEG1_008-3	20.2600	-24.2500	2010-12-24	45	0.229	0.008
MALASPINA_LEG1_008-3	20.2600	-24.2500	2010-12-24	80	0.105	0.025
MALASPINA_LEG1_009-3	16.1600	-26.0300	2010-12-25	3	0.102	0.015
MALASPINA_LEG1_009-3	16.1600	-26.0300	2010-12-25	12	0.463	0.045
MALASPINA_LEG1_009-3	16.1600	-26.0300	2010-12-25	28	0.463	0.092
MALASPINA_LEG1_009-3	16.1600	-26.0300	2010-12-25	46	0.825	0.059
MALASPINA_LEG1_009-3	16.1600	-26.0300	2010-12-25	75	0.269	0.102
MALASPINA_LEG1_010-3	14.5200	-26.0000	2010-12-26	3	0.105	0.015
MALASPINA_LEG1_010-3	14.5200	-26.0000	2010-12-26	10	0.463	0.045
MALASPINA_LEG1_010-3	14.5200	-26.0000	2010-12-26	25	0.463	0.092
MALASPINA_LEG1_010-3	14.5200	-26.0000	2010-12-26	41	0.825	0.059
MALASPINA_LEG1_010-3	14.5200	-26.0000	2010-12-26	65	0.269	0.102
MALASPINA_LEG1_011-3	12.5000	-25.9900	2010-12-27	3	0.424	0.048
MALASPINA_LEG1_011-3	12.5000	-25.9900	2010-12-27	12	0.793	0.246
MALASPINA_LEG1_011-3	12.5000	-25.9900	2010-12-27	28	0.442	0.045
MALASPINA_LEG1_011-3	12.5000	-25.9900	2010-12-27	46	1.071	0.024
MALASPINA_LEG1_011-3	12.5000	-25.9900	2010-12-27	65	0.396	0.104
MALASPINA_LEG1_012-3	9.5600	-25.9900	2010-12-28	3	0.106	0.016
MALASPINA_LEG1_012-3	9.5600	-25.9900	2010-12-28	12	0.395	0.126
MALASPINA_LEG1_012-3	9.5600	-25.9900	2010-12-28	29	0.534	0.031
MALASPINA_LEG1_012-3	9.5600	-25.9900	2010-12-28	47	0.813	0.227
MALASPINA_LEG1_012-3	9.5600	-25.9900	2010-12-28	70	0.312	0.082
MALASPINA_LEG1_013-3	7.3200	-26.0000	2010-12-29	3	0.117	0.025
MALASPINA_LEG1_013-3	7.3200	-26.0000	2010-12-29	10	0.479	0.041
MALASPINA_LEG1_013-3	7.3200	-26.0000	2010-12-29	24	0.528	0.040
MALASPINA_LEG1_013-3	7.3200	-26.0000	2010-12-29	40	0.827	0.030
MALASPINA_LEG1_013-3	7.3200	-26.0000	2010-12-29	55	0.549	0.082
MALASPINA_LEG1_014-3	4.9900	-26.0000	2010-12-30	3	0.144	0.011
MALASPINA_LEG1_014-3	4.9900	-26.0000	2010-12-30	10	0.702	0.044
MALASPINA_LEG1_014-3	4.9900	-26.0000	2010-12-30	26	0.556	0.048
MALASPINA_LEG1_014-3	4.9900	-26.0000	2010-12-30	44	0.824	0.214
MALASPINA_LEG1_014-3	4.9900	-26.0000	2010-12-30	80	0.375	0.060
MALASPINA_LEG1_015-3	2.4600	-26.0100	2010-12-31	3	0.216	0.030
MALASPINA_LEG1_015-3	2.4600	-26.0100	2010-12-31	10	0.396	0.020
MALASPINA_LEG1_015-3	2.4600	-26.0100	2010-12-31	25	0.608	0.117
MALASPINA_LEG1_015-3	2.4600	-26.0100	2010-12-31	42	0.773	0.055
MALASPINA_LEG1_015-3	2.4600	-26.0100	2010-12-31	77	0.296	0.043
MALASPINA_LEG1_016-3	0.1800	-26.0200	2011-01-01	3	0.223	0.030
MALASPINA_LEG1_016-3	0.1800	-26.0200	2011-01-01	10	1.656	0.280
MALASPINA_LEG1_016-3	0.1800	-26.0200	2011-01-01	22	1.338	0.194
MALASPINA_LEG1_016-3	0.1800	-26.0200	2011-01-01	36	1.598	0.290
MALASPINA_LEG1_016-3	0.1800	-26.0200	2011-01-01	62	0.492	0.109
MALASPINA_LEG1_017-3	-3.0300	-27.3300	2011-01-02	3	0.110	0.022
MALASPINA_LEG1_017-3	-3.0300	-27.3300	2011-01-02	12	0.552	0.123
MALASPINA_LEG1_017-3	-3.0300	-27.3300	2011-01-02	28	0.243	0.069
MALASPINA_LEG1_017-3	-3.0300	-27.3300	2011-01-02	46	0.265	0.019
MALASPINA_LEG1_017-3	-3.0300	-27.3300	2011-01-02	75	0.189	0.021
MALASPINA_LEG1_018-3	-4.7800	-28.1700	2011-01-03	3	0.130	0.017
MALASPINA_LEG1_018-3	-4.7800	-28.1700	2011-01-03	16	0.280	0.056
MALASPINA_LEG1_018-3	-4.7800	-28.1700	2011-01-03	37	0.202	0.019
MALASPINA_LEG1_018-3	-4.7800	-28.1700	2011-01-03	62	0.037	0.037
MALASPINA_LEG1_018-3	-4.7800	-28.1700	2011-01-03	110	0.119	0.006
MALASPINA_LEG1_019-3	-7.2800	-29.3200	2011-01-04	3	0.123	0.023
MALASPINA_LEG1_019-3	-7.2800	-29.3200	2011-01-04	20	0.158	0.124
MALASPINA_LEG1_019-3	-7.2800	-29.3200	2011-01-04	46	0.191	0.017
MALASPINA_LEG1_019-3	-7.2800	-29.3200	2011-01-04	76	0.205	0.020
MALASPINA_LEG1_019-3	-7.2800	-29.3200	2011-01-04	120	0.085	0.007
MALASPINA_LEG1_020-3	-9.1300	-30.1900	2011-01-05	3	0.105	0.017
MALASPINA_LEG1_020-3	-9.1300	-30.1900	2011-01-05	23	0.251	0.061
MALASPINA_LEG1_020-3	-9.1300	-30.1900	2011-01-05	53	0.161	0.014
MALASPINA_LEG1_020-3	-9.1300	-30.1900	2011-01-05	87	0.104	0.074
MALASPINA_LEG1_020-3	-9.1300	-30.1900	2011-01-05	150	0.090	0.023
MALASPINA_LEG1_022-3	-13.7400	-32.3800	2011-01-07	3	0.124	0.022
MALASPINA_LEG1_022-3	-13.7400	-32.3800	2011-01-07	20	0.058	0.007
